,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,total hour,validation,luby_cst,seed
2144,share2b,80,107,8560,31,17,261,0,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:0,0.0,no-solution-to-validate,1024,954716
2145,blend,84,116,9744,36,23,456,17,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:0,0.0,no-solution-to-validate,1024,954716
2146,sc105,104,151,15704,4,19,794,19,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:0,0.0,no-solution-to-validate,1024,954716
2147,stocfor1,112,165,18480,56,13,232,23,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:0,0.0,no-solution-to-validate,1024,954716
2148,israel,143,164,23452,48,43,1338,3,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:2,0.0,no-solution-to-validate,1024,954716
2149,scagr7,141,180,25380,45,26,1024,25,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:1,0.0,no-solution-to-validate,1024,954716
2150,fit1d,1027,26,26702,6,111,803,1,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:3:33,0.0,no-solution-to-validate,1024,954716
2151,recipe,181,159,28779,21,52,1329,36,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:1,0.0,no-solution-to-validate,1024,954716
2152,boeing2,163,185,30155,9,25,1914,33,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:2,0.0,no-solution-to-validate,1024,954716
2153,share1b,226,197,44522,52,1,3464,36,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:4,0.0,no-solution-to-validate,1024,954716
2154,vtp.base,204,250,51000,54,59,496,3,0,luby_test_full_restart,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72.0,no result file,1024,954716
2155,e226,283,206,58298,61,63,1590,24,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:8,0.0,no-solution-to-validate,1024,954716
2156,sc205,204,295,60180,91,47,3705,9,0,luby_test_full_restart,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72.0,no result file,1024,954716
2157,beaconfd,263,264,69432,89,86,1448,11,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:15,0.0,no-solution-to-validate,1024,954716
2158,lotfi,309,242,74778,59,73,2923,8,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:8,0.0,no-solution-to-validate,1024,954716
2159,brandy,250,305,76250,89,54,4360,19,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:11,0.0,no-solution-to-validate,1024,954716
2160,agg,164,495,81180,27,32,7483,56,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:12,0.0,no-solution-to-validate,1024,954716
2161,grow7,302,281,84862,20,84,1553,37,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:14,0.0,no-solution-to-validate,1024,954716
2162,forplan,423,246,104058,60,135,115,23,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:35,0.0,no-solution-to-validate,1024,954716
2163,scsd1,761,155,117955,13,155,5955,27,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:57,0.0,no-solution-to-validate,1024,954716
2164,bore3d,316,381,120396,117,63,332,2,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:15,0.0,no-solution-to-validate,1024,954716
2165,capri,354,404,143016,109,101,3572,95,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:20,0.0,no-solution-to-validate,1024,954716
2166,agg3,303,545,165135,122,58,3574,17,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:34,0.0,no-solution-to-validate,1024,954716
2167,agg2,303,545,165135,86,28,496,10,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:33,0.0,no-solution-to-validate,1024,954716
2168,sctap1,481,421,202501,108,137,10661,65,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:31,0.0,no-solution-to-validate,1024,954716
2169,scorpion,359,565,202835,172,104,1936,86,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:28,0.0,no-solution-to-validate,1024,954716
2170,boeing1,474,446,211404,127,101,4905,111,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:43,0.0,no-solution-to-validate,1024,954716
2171,scfxm1,458,469,214802,106,61,4866,24,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:42,0.0,no-solution-to-validate,1024,954716
2172,bandm,473,539,254947,53,147,8231,32,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:56,0.0,no-solution-to-validate,1024,954716
2173,stair,468,566,264888,38,48,7586,119,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:53,0.0,no-solution-to-validate,1024,954716
2174,fit2d,10501,27,283527,6,542,270746,0,0,luby_test_full_restart,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72.0,no result file,1024,954716
2175,finnis,615,522,321030,172,63,2473,85,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:54,0.0,no-solution-to-validate,1024,954716
2176,scagr25,501,648,324648,151,157,19995,5,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:0:57,0.0,no-solution-to-validate,1024,954716
2177,degen2,535,666,356310,26,131,4207,162,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:29,0.0,no-solution-to-validate,1024,954716
2178,tuff,588,622,365736,24,190,13368,77,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:58,0.0,no-solution-to-validate,1024,954716
2179,grow15,646,601,388246,155,77,6346,113,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:2:15,0.0,no-solution-to-validate,1024,954716
2180,scsd6,1351,295,398545,97,429,29373,38,0,luby_test_full_restart,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72.0,no result file,1024,954716
2181,etamacro,689,673,463697,210,138,31253,124,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:1:37,0.0,no-solution-to-validate,1024,954716
2182,standata,1076,516,555216,173,283,33442,93,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:3:21,0.0,no-solution-to-validate,1024,954716
2183,standgub,1185,520,616200,162,301,13396,59,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:3:47,0.0,no-solution-to-validate,1024,954716
2184,pilot4,1001,682,682682,102,316,46311,80,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:13,0.0,no-solution-to-validate,1024,954716
2185,fffff800,855,829,708795,234,229,16055,29,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:6,0.0,no-solution-to-validate,1024,954716
2186,standmps,1076,732,787632,97,260,3607,16,0,luby_test_full_restart,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72.0,no result file,1024,954716
2187,grow22,947,881,834307,233,307,371,91,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:6:46,0.0,no-solution-to-validate,1024,954716
2188,ship04s,1459,573,836007,179,66,17763,132,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:7:43,0.0,no-solution-to-validate,1024,954716
2189,scfxm2,915,937,857355,291,291,12396,7,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:14,0.0,no-solution-to-validate,1024,954716
2190,bnl1,1176,821,965496,284,197,10694,82,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:7:25,0.0,no-solution-to-validate,1024,954716
2191,scrs8,1170,863,1009710,267,400,70304,41,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:5:55,0.0,no-solution-to-validate,1024,954716
2192,seba,1036,1030,1067080,39,273,43856,30,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:8:26,0.0,no-solution-to-validate,1024,954716
2193,gfrd-pnc,1093,1133,1238369,302,333,5736,101,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:6:27,0.0,no-solution-to-validate,1024,954716
2194,wood1p,2595,487,1263765,154,667,307178,116,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,4:57:52,4.0,no-solution-to-validate,1024,954716
2195,perold,1377,1117,1538109,222,438,73950,11,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:12:56,0.0,no-solution-to-validate,1024,954716
2196,ship04l,2119,749,1587131,179,539,43428,165,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:25:37,0.0,no-solution-to-validate,1024,954716
2197,maros,1444,1147,1656268,220,174,9205,29,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:17:21,0.0,no-solution-to-validate,1024,954716
2198,shell,1776,1071,1902096,179,413,164705,170,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:15:39,0.0,no-solution-to-validate,1024,954716
2199,scfxm3,1372,1405,1927660,206,439,146405,86,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:17:56,0.0,no-solution-to-validate,1024,954716
2200,25fv47,1572,1276,2005872,429,494,28102,275,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:25:31,0.0,no-solution-to-validate,1024,954716
2201,fit1p,1678,1255,2105890,179,470,216222,132,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:35:32,0.0,no-solution-to-validate,1024,954716
2202,ship08s,2388,885,2113380,247,625,16643,163,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:30:48,0.0,no-solution-to-validate,1024,954716
2203,scsd8,2751,795,2187045,188,749,191469,66,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:54:27,0.0,no-solution-to-validate,1024,954716
2204,modszk1,1621,1373,2225633,453,123,80952,39,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:18:26,0.0,no-solution-to-validate,1024,954716
2205,ship12s,2764,1045,2888380,36,690,58050,235,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:47:39,0.0,no-solution-to-validate,1024,954716
2206,sctap2,1881,1561,2936241,408,169,121526,106,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:27:29,0.0,no-solution-to-validate,1024,954716
2207,pilot.ja,1989,1598,3178422,64,191,90518,354,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:52:29,0.0,no-solution-to-validate,1024,954716
2208,sierra,2037,1756,3576972,358,158,280128,202,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:40:28,0.0,no-solution-to-validate,1024,954716
2209,pilotnov,2173,1673,3635429,312,683,12815,200,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:6:20,1.0,no-solution-to-validate,1024,954716
2210,pilot.we,2790,1306,3643740,399,556,108522,109,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:5:20,1.0,no-solution-to-validate,1024,954716
2211,nesm,3012,1231,3707772,295,958,47210,22,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:37:51,1.0,no-solution-to-validate,1024,954716
2212,ganges,1682,2250,3784500,422,518,181960,170,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,0:38:11,0.0,no-solution-to-validate,1024,954716
2213,degen3,1819,2221,4039999,553,183,175950,151,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:24:48,1.0,no-solution-to-validate,1024,954716
2214,czprob,3524,1439,5071036,69,851,946945,0,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:51:31,1.0,no-solution-to-validate,1024,954716
2215,d6cube,6185,829,5127365,211,1811,78867,100,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,16:0:10,16.0,no-solution-to-validate,1024,954716
2216,sctap3,2481,2101,5212581,21,584,6264,247,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:6:50,1.0,no-solution-to-validate,1024,954716
2217,pilot,3653,1671,6104163,543,610,8157,399,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,3:47:7,3.0,no-solution-to-validate,1024,954716
2218,ship08l,4284,1429,6121836,365,7,61488,256,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,3:16:3,3.0,no-solution-to-validate,1024,954716
2219,stocfor2,2032,3285,6675120,1033,626,58479,746,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,1:17:13,1.0,no-solution-to-validate,1024,954716
2220,cycle,2858,3119,8914102,839,936,392004,446,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,3:19:23,3.0,no-solution-to-validate,1024,954716
2221,ship12l,5428,1789,9710692,435,522,402399,399,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,6:58:19,6.0,no-solution-to-validate,1024,954716
2222,pilot87,4884,2256,11018304,703,1591,55769,133,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,12:8:5,12.0,no-solution-to-validate,1024,954716
2223,bnl2,3490,3512,12256880,1100,382,130366,211,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,4:51:8,4.0,no-solution-to-validate,1024,954716
2224,woodw,8406,2183,18350298,129,2213,255140,60,0,luby_test_full_restart,no_solver,10,solved-without-timeout,not_eq,netlib/,not-equivalent,35:57:5,35.0,no-solution-to-validate,1024,954716
